identifier,الجنوبي_الاستراتيجية_الطاقة_البيئة_الوطنية_العالم_المياه,لبنان_المحكمة_اللبناني_الدولية_اللبنانية_الرئيس_مجلس,السودان_الرئيس_الانتخابات_العاج_المصري_غباغبو_ساحل,العمل_الأدوية_الله_ابن_بطوطة_الرواية_المنشطة,قطر_شركة_الغاز_دولة_الشركة_الشركات_القطرية,قطر_العربية_عبد_العربي_العام_الدوحة_العامة,الفريق_المباراة_فريق_الغرافة_مباراة_النادي_الأول,آل_الشيخ_حمد_ثاني_خليفة_السمو_المفدى,الأميركية_الحرب_طالبان_باردو_الاستراتيجية_أفغانستان_العسكرية,قطر_العالم_كأس_الشيخ_دولة_حمد_القدم,الفلسطينية_إسرائيل_العربية_المتحدة_السلام_الفلسطيني_الدول,ولكن_بل_ليس_إلا_أكثر_وهذا_الآن,ريال_بنسبة_العام_قطر_البنوك_دولار_المالية,المتحدة_الولايات_النووي_السلام_اسرائيل_هل_الأميركية,الأميركية_العراق_القوات_الأميركي_الجيش_المتحدة_العراقي
AL20110427$50,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.521588089330025,0.000496277915632754,0.471960297766749,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754
AL20110429$51,0.000191754554170662,0.000191754554170662,0.000191754554170662,0.000191754554170662,0.163183125599233,0.000191754554170662,0.000191754554170662,0.000191754554170662,0.000191754554170662,0.000191754554170662,0.000191754554170662,0.000191754554170662,0.834324065196548,0.000191754554170662,0.000191754554170662
AL20110425$52,0.0106222834729142,2.12021626205873e-05,2.12021626205873e-05,2.12021626205873e-05,0.563998727870243,0.104971907134528,2.12021626205873e-05,2.12021626205873e-05,2.12021626205873e-05,0.0678681225484999,2.12021626205873e-05,0.207802395844376,0.0445457436658539,2.12021626205873e-05,2.12021626205873e-05
AL20110414$53,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.99718026183283,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585
AL20110406$54,0.00652591170825336,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.652719129878439,0.0705054382597569,0.000127959053103007,0.0641074856046065,0.0193218170185541,0.000127959053103007,0.12168905950096,0.0641074856046065,0.000127959053103007,0.000127959053103007,0.000127959053103007
AL20110428$55,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.950755939524838,0.000431965442764579,0.0436285097192225,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579
AL20110423$56,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.847941888619855,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.145762711864407,0.000484261501210654,0.000484261501210654,0.000484261501210654
AL20110416$57,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.691839557399723,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.221576763485477,0.000276625172890733,0.000276625172890733,0.0832641770401106
AL20110403$58,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.940802213001383,0.000276625172890733,0.000276625172890733,0.0556016597510373,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.000276625172890733
AL20110411$59,0.000153491941673062,0.000153491941673062,0.000153491941673062,0.0922486569455104,0.153645433614735,0.0538756715272448,0.000153491941673062,0.000153491941673062,0.000153491941673062,0.000153491941673062,0.00782808902532617,0.11527244819647,0.575748273215656,0.000153491941673062,0.000153491941673062
AL20110408$60,9.11992704058368e-05,9.11992704058368e-05,9.11992704058368e-05,9.11992704058368e-05,0.588326493388053,9.11992704058368e-05,9.11992704058368e-05,0.118650250797994,9.11992704058368e-05,0.00465116279069767,0.0867305061559508,0.118650250797994,0.0821705426356589,9.11992704058368e-05,9.11992704058368e-05
AL20110424$61,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.393788819875776,0.559420289855073,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.0418219461697723,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824
AL20110408$62,0.000321027287319422,0.0163723916532905,0.000321027287319422,0.0163723916532905,0.000321027287319422,0.000321027287319422,0.289245585874799,0.225040128410915,0.000321027287319422,0.257142857142857,0.16083467094703,0.000321027287319422,0.0324237560192616,0.000321027287319422,0.000321027287319422
AL20110422$63,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.157607555089192,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.210073452256034,0.629800629590766,0.000209863588667366,0.000209863588667366
AL20110404$64,0.0117921774664332,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.268651488616462,0.507997664915353,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.186923525977817,0.000116754232340922,0.0234676007005254,0.000116754232340922
AL20110415$65,0.0442775077330977,8.83782589482987e-05,8.83782589482987e-05,8.83782589482987e-05,0.269642068051259,0.0133451171011931,8.83782589482987e-05,8.83782589482987e-05,0.022182942996023,8.83782589482987e-05,0.101723376049492,0.0973044631020769,0.450817498895272,8.83782589482987e-05,8.83782589482987e-05
AL20110409$66,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.892281303602058,0.103259005145798,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852
AL20110409$67,0.000173460537727667,0.000173460537727667,0.0782307025151778,0.000173460537727667,0.0695576756287944,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.00884648742411102,0.000173460537727667,0.147614917606245,0.000173460537727667,0.555247181266262,0.000173460537727667,0.138941890719861
AL20110416$68,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.872616632860041,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.000405679513184584,0.12210953346856,0.000405679513184584,0.000405679513184584
AL20110426$69,0.000137646249139711,0.000137646249139711,0.000137646249139711,0.000137646249139711,0.103372333103923,0.000137646249139711,0.000137646249139711,0.660839642119752,0.000137646249139711,0.000137646249139711,0.041431520991053,0.192842395044735,0.000137646249139711,0.000137646249139711,0.000137646249139711
AL20110421$70,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.883443708609271,0.110816777041943,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759
AL20110416$71,0.0686255305256285,6.52954619653934e-05,6.52954619653934e-05,6.52954619653934e-05,0.225334639242573,6.52954619653934e-05,6.52954619653934e-05,0.0098596147567744,0.0327130264446621,6.52954619653934e-05,0.0686255305256285,0.0784198498204375,0.496310806398955,6.52954619653934e-05,0.0196539340515834
AL20110423$72,0.000258732212160414,0.000258732212160414,0.000258732212160414,0.000258732212160414,0.0908150064683053,0.000258732212160414,0.672962483829237,0.000258732212160414,0.000258732212160414,0.000258732212160414,0.000258732212160414,0.233117723156533,0.000258732212160414,0.000258732212160414,0.000258732212160414
AL20110426$73,0.000209863588667366,0.000209863588667366,0.0421825813221406,0.000209863588667366,0.147114375655824,0.0316894018887723,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.556348373557188,0.000209863588667366,0.220566631689402
AL20110429$74,0.000258732212160414,0.0131953428201811,0.0520051746442432,0.116688227684347,0.000258732212160414,0.000258732212160414,0.427166882276844,0.000258732212160414,0.000258732212160414,0.000258732212160414,0.000258732212160414,0.297800776196636,0.000258732212160414,0.000258732212160414,0.0908150064683053
AL20110405$75,7.74293457220286e-05,7.74293457220286e-05,7.74293457220286e-05,7.74293457220286e-05,7.74293457220286e-05,7.74293457220286e-05,0.882771970576849,7.74293457220286e-05,7.74293457220286e-05,7.74293457220286e-05,7.74293457220286e-05,0.0697638404955478,7.74293457220286e-05,7.74293457220286e-05,0.0465350367789392
AL20110423$76,0.297182025894897,0.0306169078446306,0.000152322924600152,0.0382330540746382,0.540898705255141,0.0915460776846915,0.000152322924600152,0.000152322924600152,0.000152322924600152,0.000152322924600152,0.000152322924600152,0.000152322924600152,0.000152322924600152,0.000152322924600152,0.000152322924600152
AL20110419$77,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.5392632524708,0.0720575022461815,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.0091644204851752,0.000179694519317161,0.0720575022461815,0.305660377358491,0.000179694519317161,0.000179694519317161
AL20110427$78,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.923809523809524,0.0147186147186147,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.058008658008658,0.000288600288600289,0.000288600288600289,0.000288600288600289
AL20110421$79,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.951797040169133,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.000422832980972516,0.0427061310782241,0.000422832980972516,0.000422832980972516,0.000422832980972516
AL20110407$80,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.996180081855389,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656
AL20110420$81,0.0916742909423605,0.000182982616651418,0.000182982616651418,0.000182982616651418,0.329551692589204,0.155718206770357,0.000182982616651418,0.347849954254346,0.000182982616651418,0.000182982616651418,0.000182982616651418,0.0733760292772186,0.000182982616651418,0.000182982616651418,0.000182982616651418
AL20110416$82,0.000113442994895065,0.000113442994895065,0.000113442994895065,0.000113442994895065,0.000113442994895065,0.000113442994895065,0.970051049347703,0.000113442994895065,0.000113442994895065,0.000113442994895065,0.000113442994895065,0.000113442994895065,0.0284741917186614,0.000113442994895065,0.000113442994895065
AL20110430$83,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.392161254199328,0.604927211646137,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483
AL20110426$84,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.791541609822647,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.204911323328786,0.000272851296043656,0.000272851296043656,0.000272851296043656
AL20110423$85,0.0484751203852327,0.000321027287319422,0.0484751203852327,0.000321027287319422,0.722632423756019,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.000321027287319422,0.176886035313002,0.000321027287319422,0.000321027287319422
AL20110401$86,0.000158353127474268,0.000158353127474268,0.158511480601742,0.0239113222486144,0.498970704671417,0.142676167854315,0.000158353127474268,0.000158353127474268,0.103087885985748,0.000158353127474268,0.000158353127474268,0.000158353127474268,0.0714172604908947,0.000158353127474268,0.000158353127474268
AL20110430$87,0.000199401794616152,0.000199401794616152,0.000199401794616152,0.000199401794616152,0.000199401794616152,0.000199401794616152,0.129810568295115,0.000199401794616152,0.000199401794616152,0.000199401794616152,0.000199401794616152,0.000199401794616152,0.80777666999003,0.000199401794616152,0.0600199401794616
AL20110430$88,0.000121728545343883,0.000121728545343883,0.000121728545343883,0.000121728545343883,0.0305538648813147,0.0548995739500913,0.809616555082167,0.000121728545343883,0.000121728545343883,0.0305538648813147,0.000121728545343883,0.0731588557516738,0.000121728545343883,0.000121728545343883,0.000121728545343883
AL20110416$89,0.115728715728716,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.115728715728716,0.303318903318903,0.000288600288600289,0.159018759018759,0.000288600288600289,0.000288600288600289,0.303318903318903,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289
AL20110420$90,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.332502596053998,0.353271028037383,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.114434060228453,0.000207684319833853,0.000207684319833853,0.197507788161994,0.000207684319833853,0.000207684319833853
AL20110409$91,9.88630746416214e-05,0.00504201680672269,9.88630746416214e-05,9.88630746416214e-05,9.88630746416214e-05,9.88630746416214e-05,0.54878892733564,0.0544735541275334,9.88630746416214e-05,0.13356401384083,9.88630746416214e-05,0.257142857142857,9.88630746416214e-05,9.88630746416214e-05,9.88630746416214e-05
AL20110406$92,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.0625194401244168,0.0625194401244168,0.109175738724728,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.762363919129083,0.00031104199066874,0.00031104199066874
AL20110424$93,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.0211180124223602,0.869979296066253,0.103933747412008,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824
AL20110414$94,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.360960960960961,0.000600600600600601,0.0306306306306306,0.000600600600600601,0.150750750750751,0.421021021021021,0.000600600600600601,0.0306306306306306,0.000600600600600601
AL20110422$95,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.425495750708215,0.198866855524079,0.00056657223796034,0.00056657223796034,0.227195467422096,0.00056657223796034,0.142209631728045,0.00056657223796034,0.00056657223796034,0.00056657223796034
AL20110409$96,0.000193610842207164,0.0776379477250726,0.000193610842207164,0.000193610842207164,0.513262342691191,0.000193610842207164,0.0485963213939981,0.000193610842207164,0.000193610842207164,0.000193610842207164,0.184123910939013,0.096999031945789,0.0776379477250726,0.000193610842207164,0.000193610842207164
AL20110426$97,3.97377309755613e-05,3.97377309755613e-05,3.97377309755613e-05,3.97377309755613e-05,3.97377309755613e-05,3.97377309755613e-05,3.97377309755613e-05,3.97377309755613e-05,3.97377309755613e-05,3.97377309755613e-05,3.97377309755613e-05,0.0278561494138685,0.971627260083449,3.97377309755613e-05,3.97377309755613e-05
